"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/SX4U0N1WJr",FALSE,0,NA,2016-10-14 18:09:51,FALSE,NA,"786992431048732672",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"12","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/W84bHqgbXj",FALSE,0,NA,2016-10-14 18:09:50,FALSE,NA,"786992426137243648",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"13","#SS10 J'ai pas compris pourquoi mettre une piscine dans la #MDS ici il fait -15 c'est une banquise qui fallait install√©",FALSE,2,NA,2016-10-14 18:04:12,FALSE,NA,"786991007955116032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlLkZFOolLk",0,FALSE,FALSE,NA,NA
"14","Looking to Learn More about #MDS #SectionGG? Join us for two-days of interdisciplinary training.‚Ä¶ https://t.co/Em6AE2EqG9",FALSE,1,NA,2016-10-14 17:15:28,TRUE,NA,"786978742887481348",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","Harmonyhlthcare",1,FALSE,FALSE,NA,NA
"15","RT @bassaddict_nob: ÂáΩÈ§®„ÅØÊú¨ÂΩìÂÄãÊÄßÁöÑ„Å™„Ç¢„Éº„ÉÜ„Ç£„Çπ„Éà„ÇíÂëº„Çì„ÅßÈù¢ÁôΩ„ÅÑ„Åì„Å®„Çí‰ªïÊéõ„Åë„Å¶„Åè„Çã„ÄÇ

„Ç™„Éñ„É™„ÅØÁîü„Åß‰ΩìÊÑü„Åó„Åü„ÅÑ„Ç¢„Éº„ÉÜ„Ç£„Çπ„Éà„ÄÇ

Ë°å„Åë„Çã‰∫∫„ÅØË°å„Å£„ÅüÊñπ„Åå„ÅÑ„ÅÑÔºÅÔºÅ

#MDS https://t.co/PgxzoEHtQb",FALSE,0,NA,2016-10-14 17:00:42,FALSE,NA,"786975029481189376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kage_tora1",2,TRUE,FALSE,NA,NA
"16","RT @SHORT_ARROW_MDS: Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ±çÌ†ΩÌ∞øRT @bassaddict_nob: ÂáΩÈ§®„ÅØÊú¨ÂΩìÂÄãÊÄßÁöÑ„Å™„Ç¢„Éº„ÉÜ„Ç£„Çπ„Éà„ÇíÂëº„Çì„ÅßÈù¢ÁôΩ„ÅÑ„Åì„Å®„Çí‰ªïÊéõ„Åë„Å¶„Åè„Çã„ÄÇ

„Ç™„Éñ„É™„ÅØÁîü„Åß‰ΩìÊÑü„Åó„Åü„ÅÑ„Ç¢„Éº„ÉÜ„Ç£„Çπ„Éà„ÄÇ

Ë°å„Åë„Çã‰∫∫„ÅØË°å„Å£„ÅüÊñπ„Åå„ÅÑ„ÅÑÔºÅÔºÅ

#MDS https://t.co/f5pYxN‚Ä¶",FALSE,0,NA,2016-10-14 17:00:38,FALSE,NA,"786975010057355264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kage_tora1",1,TRUE,FALSE,NA,NA
"17","It almost 3 months . I'm still missing u sygg.  Al fatihah Ì†ΩÌ∏¢
#mds",FALSE,0,NA,2016-10-14 16:30:52,FALSE,NA,"786967518757789697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NanaQhaireen",0,FALSE,FALSE,NA,NA
"18","RT @becca_dannielle: EYES UP, DO THE WORK!  
#vikingvolleyball #teamwayne #MDS #PGleGacy @pg_volleyball https://t.co/6XJSGhF90n",FALSE,0,NA,2016-10-14 16:09:42,FALSE,NA,"786962194516717568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ebaylestri",6,TRUE,FALSE,NA,NA
"19","#DueSicilieAncoraOggi Programma autogestito a cura di #StellaDelMonte e #MovimentoDuosiciliano #MDS  https://t.co/4TKGxAGjAG",FALSE,1,NA,2016-10-14 15:24:40,FALSE,NA,"786950860450435074",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","filcantieri",0,FALSE,FALSE,NA,NA
"20","RT @bassaddict_nob: ÂáΩÈ§®„ÅØÊú¨ÂΩìÂÄãÊÄßÁöÑ„Å™„Ç¢„Éº„ÉÜ„Ç£„Çπ„Éà„ÇíÂëº„Çì„ÅßÈù¢ÁôΩ„ÅÑ„Åì„Å®„Çí‰ªïÊéõ„Åë„Å¶„Åè„Çã„ÄÇ

„Ç™„Éñ„É™„ÅØÁîü„Åß‰ΩìÊÑü„Åó„Åü„ÅÑ„Ç¢„Éº„ÉÜ„Ç£„Çπ„Éà„ÄÇ

Ë°å„Åë„Çã‰∫∫„ÅØË°å„Å£„ÅüÊñπ„Åå„ÅÑ„ÅÑÔºÅÔºÅ

#MDS https://t.co/PgxzoEHtQb",FALSE,0,NA,2016-10-14 12:49:05,FALSE,NA,"786911706442108928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RYOHEY_MDS",2,TRUE,FALSE,NA,NA
"21","@HCentral_Mza S√≠ndromes mielodispl√°sicos son m√°s comunes en hombres que mujeres en una proporci√≥n de 4.5:2 por 100, 000 habitantes #MDS",FALSE,1,"HCentral_Mza",2016-10-14 12:43:54,FALSE,NA,"786910403032977408","365537134","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LinfomasAr",1,FALSE,FALSE,NA,NA
"22","7 Essential #Marketing Tools #BusinessOwners &amp; #MDs could be missing out on!
https://t.co/o9evyDPRNn @Glee_birmingham @hortweek @gtnxtra",FALSE,1,NA,2016-10-14 12:20:01,FALSE,NA,"786904389365661696",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","CreativeMark8er",0,FALSE,FALSE,NA,NA
"23","Ganteng.. Ì†ΩÌ∏é
#tribudeichihuahua #mds #VR46 https://t.co/IvCv7kJyqf",FALSE,0,NA,2016-10-14 10:52:48,FALSE,NA,"786882443718463488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ISHAL_Ability77",0,FALSE,FALSE,NA,NA
"24","Looping avec son collier Batman :)
Dispo ici &gt;&gt; https://t.co/3Dmhn9q8MJ

#rottweiler #mds #mydoggystore #chien‚Ä¶ https://t.co/KsGyK2q9bU",FALSE,0,NA,2016-10-14 09:51:09,TRUE,NA,"786866925653614592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyDoggyStore_FR",0,FALSE,FALSE,NA,NA
"25","A cara de quem t√° cheia de marra (Anitta)...Ì†ΩÌ∏πÌ†ΩÌ±åÌ†ΩÌ≤ô‚ú® #mds #my #selfie https://t.co/hlzekchy7J",FALSE,0,NA,2016-10-14 09:40:02,FALSE,NA,"786864131639021568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aliceps11",0,FALSE,FALSE,NA,NA
"26","An essential event for anyone interested in the #MarathonDesSables https://t.co/4QNjpC2Bto @RunUltra_UK #MdS",FALSE,0,NA,2016-10-14 09:25:12,FALSE,NA,"786860398490316800",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","profeetcustom",0,FALSE,FALSE,NA,NA
"27","The day after finishing the #MDS that was me. With beer too!Ì†ΩÌ∏É https://t.co/Md0nENZ5MF",FALSE,2,NA,2016-10-14 07:47:08,FALSE,NA,"786835718958157824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marx4capitalism",0,FALSE,FALSE,NA,NA
"28","Three years. Miss you everyday. https://t.co/iVZ6w5FcxO #mds",FALSE,0,NA,2016-10-14 05:30:41,FALSE,NA,"786801378660192257",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paulsscott",0,FALSE,FALSE,NA,NA
"29","RT @becca_dannielle: EYES UP, DO THE WORK!  
#vikingvolleyball #teamwayne #MDS #PGleGacy @pg_volleyball https://t.co/6XJSGhF90n",FALSE,0,NA,2016-10-14 04:11:11,FALSE,NA,"786781371054239744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kazziee_t",6,TRUE,FALSE,NA,NA
"30","Tanto amor guardado, tanto tempo, a gnt se perdendo atoa por conta de outra pessoa Ì†ºÌæ∂ Ì†ΩÌ∏çÌ†ΩÌ∏ç‚ù§.
 #AmooEla #AmooEssaVoz‚Ä¶ https://t.co/HXrWlwoURV",FALSE,0,NA,2016-10-14 04:07:10,TRUE,NA,"786780361749651456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jhenny_Loow",0,FALSE,FALSE,NA,NA
"31","Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ±çÌ†ΩÌ∞øRT @bassaddict_nob: ÂáΩÈ§®„ÅØÊú¨ÂΩìÂÄãÊÄßÁöÑ„Å™„Ç¢„Éº„ÉÜ„Ç£„Çπ„Éà„ÇíÂëº„Çì„ÅßÈù¢ÁôΩ„ÅÑ„Åì„Å®„Çí‰ªïÊéõ„Åë„Å¶„Åè„Çã„ÄÇ

„Ç™„Éñ„É™„ÅØÁîü„Åß‰ΩìÊÑü„Åó„Åü„ÅÑ„Ç¢„Éº„ÉÜ„Ç£„Çπ„Éà„ÄÇ

Ë°å„Åë„Çã‰∫∫„ÅØË°å„Å£„ÅüÊñπ„Åå„ÅÑ„ÅÑÔºÅÔºÅ

#MDS https://t.co/f5pYxNvZmk",FALSE,1,NA,2016-10-14 03:45:15,FALSE,NA,"786774844826198016",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","SHORT_ARROW_MDS",1,FALSE,FALSE,NA,NA
"32","RT @Gaaby232: @DiiogoDD o Popona da sua salaÌ†ΩÌ∏±Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç 
#MdsÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç",FALSE,0,NA,2016-10-14 03:05:42,FALSE,NA,"786764893118685184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiiogoDD",1,TRUE,FALSE,NA,NA
"33","RT @becca_dannielle: EYES UP, DO THE WORK!  
#vikingvolleyball #teamwayne #MDS #PGleGacy @pg_volleyball https://t.co/6XJSGhF90n",FALSE,0,NA,2016-10-14 03:04:56,FALSE,NA,"786764701245935616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PondSammie",6,TRUE,FALSE,NA,NA
"34","RT @becca_dannielle: EYES UP, DO THE WORK!  
#vikingvolleyball #teamwayne #MDS #PGleGacy @pg_volleyball https://t.co/6XJSGhF90n",FALSE,0,NA,2016-10-14 02:54:47,FALSE,NA,"786762144117166080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dallinbunnell",6,TRUE,FALSE,NA,NA
"35","RT @becca_dannielle: EYES UP, DO THE WORK!  
#vikingvolleyball #teamwayne #MDS #PGleGacy @pg_volleyball https://t.co/6XJSGhF90n",FALSE,0,NA,2016-10-14 02:32:04,FALSE,NA,"786756430153920512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vb_laker",6,TRUE,FALSE,NA,NA
"36","RT @becca_dannielle: EYES UP, DO THE WORK!  
#vikingvolleyball #teamwayne #MDS #PGleGacy @pg_volleyball https://t.co/6XJSGhF90n",FALSE,0,NA,2016-10-14 02:31:09,FALSE,NA,"786756198838120449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","E4Afamily",6,TRUE,FALSE,NA,NA
"37","EYES UP, DO THE WORK!  
#vikingvolleyball #teamwayne #MDS #PGleGacy @pg_volleyball https://t.co/6XJSGhF90n",FALSE,17,NA,2016-10-14 02:14:57,FALSE,NA,"786752119768358912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","becca_dannielle",6,FALSE,FALSE,NA,NA
"38","RT @LinfomasAr: Mayor√≠a de los pacientes (86 %) con #MDS son m√°s de 60 a√±os y menos de 10% de los pacientes son menor de 50 #MIELODISPLASIA‚Ä¶",FALSE,0,NA,2016-10-14 01:24:06,FALSE,NA,"786739326352777216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SolidarioRt",3,TRUE,FALSE,NA,NA
"39","RT @LinfomasAr: #MIELODISPLASIA  https://t.co/gtKju59Vjn #MDS",FALSE,0,NA,2016-10-14 01:23:38,FALSE,NA,"786739207112953856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SolidarioRt",1,TRUE,FALSE,NA,NA
"40","RT @LinfomasAr: S√≠ndromes mielodispl√°sicos son m√°s comunes en hombres que mujeres en una proporci√≥n de 4.5:2 por 100, 000 habitantes #MDS #‚Ä¶",FALSE,0,NA,2016-10-14 01:23:35,FALSE,NA,"786739192718065664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SolidarioRt",1,TRUE,FALSE,NA,NA
"41","ÂáΩÈ§®„ÅØÊú¨ÂΩìÂÄãÊÄßÁöÑ„Å™„Ç¢„Éº„ÉÜ„Ç£„Çπ„Éà„ÇíÂëº„Çì„ÅßÈù¢ÁôΩ„ÅÑ„Åì„Å®„Çí‰ªïÊéõ„Åë„Å¶„Åè„Çã„ÄÇ

„Ç™„Éñ„É™„ÅØÁîü„Åß‰ΩìÊÑü„Åó„Åü„ÅÑ„Ç¢„Éº„ÉÜ„Ç£„Çπ„Éà„ÄÇ

Ë°å„Åë„Çã‰∫∫„ÅØË°å„Å£„ÅüÊñπ„Åå„ÅÑ„ÅÑÔºÅÔºÅ

#MDS https://t.co/PgxzoEHtQb",FALSE,0,NA,2016-10-14 01:05:42,FALSE,NA,"786734694066905088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bassaddict_nob",2,FALSE,FALSE,NA,NA
"42","RT @RYOHEY_MDS: „Ç™„Éñ„É™„Ç¨„Éº„ÉâÂáΩÈ§®„ÇÑ„Çä„Åæ„ÅôÌ†ΩÌ±çÂåóÊµ∑ÈÅì„ÅØÂáΩÈ§®„ÅÆ„Åø„Åß„Åô„ÅÆ„ÅßËøëÈÉä„ÅÆÊñπ„ÇÇÊòØÈùûÔºÅÔºÅÊù•ÊúàÊú´11/26(ÂúüÊõúÊó•)@Club CocoaË©≥Á¥∞„ÅØÂæå„Åª„Å©„Ç¢„ÉÉ„Éó„Åó„Åæ„ÅôÔºÅ

#MDS https://t.co/1Cg0VKidM1",FALSE,0,NA,2016-10-14 00:44:55,FALSE,NA,"786729464185053185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tomonobu_tanaka",4,TRUE,FALSE,NA,NA
"43","@DiiogoDD o Popona da sua salaÌ†ΩÌ∏±Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç 
#MdsÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç",FALSE,1,"DiiogoDD",2016-10-14 00:39:09,FALSE,"786690038440525824","786728012981100544","3332126092","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gaaby232",1,FALSE,FALSE,NA,NA
"44","S√≠ndromes mielodispl√°sicos son m√°s comunes en hombres que mujeres en una proporci√≥n de 4.5:2 por 100, 000 habitantes #MDS #heretohelpmds",FALSE,3,NA,2016-10-14 00:35:46,FALSE,NA,"786727159540908032",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LinfomasAr",1,FALSE,FALSE,NA,NA
"45","#MIELODISPLASIA  https://t.co/gtKju59Vjn #MDS",FALSE,1,NA,2016-10-14 00:34:27,FALSE,NA,"786726829835116544",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LinfomasAr",1,FALSE,FALSE,NA,NA
"46","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/skCYFBV24h",FALSE,1,NA,2016-10-14 00:08:07,FALSE,NA,"786720201689604099",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"47","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/qpH9UPmogB",FALSE,0,NA,2016-10-14 00:08:05,FALSE,NA,"786720194831888384",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"48","RT @MMoserHHI: Is #MDS Section #GG causing you anxiety?  Check out all of the GG sessions at @Harmonyhlthcare #harmony16 Symposium https://‚Ä¶",FALSE,0,NA,2016-10-14 00:06:56,FALSE,NA,"786719903483060225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SNF101",3,TRUE,FALSE,NA,NA
"49","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/2Xf86LSZcp",FALSE,0,NA,2016-10-14 00:05:28,FALSE,NA,"786719534937845760",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"50","@dgsomucla my mom had #MDS and she suffered w/ pain &amp; #acupuncture was very beneficial for her.‚Ä¶ https://t.co/NDApOaJSUc",FALSE,1,"dgsomucla",2016-10-14 00:03:55,TRUE,NA,"786719144854958080","4184231653","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Reiko444",0,FALSE,FALSE,NA,NA
"51","#SS10 Thomas il rentre toujours dans la #MDS Oblig√©e sa femme est √† fait un Pack avec la Voix en attendant elle dort TRANQUILLE Ì†ΩÌ∏âÌ†ΩÌ∏¥Ì†ΩÌ∏¥Ì†ΩÌ∏¥",FALSE,0,NA,2016-10-13 23:35:19,FALSE,NA,"786711948427718658",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlLkZFOolLk",0,FALSE,FALSE,NA,NA
"52","#MDS https://t.co/GaMGuuw0ql",FALSE,0,NA,2016-10-13 23:27:26,FALSE,NA,"786709964068970496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roann_gen",0,FALSE,FALSE,NA,NA
"53","@hommageatoi Garde la hors de la #MDS alors Ì†ΩÌ∏â",FALSE,0,"hommageatoi",2016-10-13 23:15:08,FALSE,"786705695508992002","786706867229786112","730190905253171200","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlLkZFOolLk",0,FALSE,FALSE,NA,NA
"54","MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/lD2gWdk0cD #MDS",FALSE,0,NA,2016-10-13 21:27:23,FALSE,NA,"786679753206075392",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"55","#SS10 C'√©tait sur que Ana√Øs voudras partir de la #MDS Sa moitier est partie. Vous √™tes pas s√©rieux",FALSE,1,NA,2016-10-13 21:03:17,FALSE,NA,"786673686313074688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlLkZFOolLk",0,FALSE,FALSE,NA,NA
"56","#MDs #managers we will maximise your #businesspotential #skillstraining #121coaching #360degreereviews https://t.co/JZwFTBixVt",FALSE,1,NA,2016-10-13 20:35:06,FALSE,NA,"786666593946308608",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","synergia_coach",0,FALSE,FALSE,NA,NA
"57","ai vc tem v√°rias contas de emails e redes sociais. Ai vc esquece ou erra a senha ou login... mine infarto #MDS",FALSE,2,NA,2016-10-13 20:32:54,FALSE,NA,"786666041862660100",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RicardoPapel",0,FALSE,FALSE,NA,NA
"58","RT @MarathonDSUKIRE: If you are competing in #MdS 2017, make sure you read these hints and #tips https://t.co/AIVWspnNtL",FALSE,0,NA,2016-10-13 20:00:48,FALSE,NA,"786657963645763584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adriortiz97",2,TRUE,FALSE,NA,NA
"59","RT @Cancer_talks: #casereport Anemia not making the diagnosis of #MDS fixed with #Lenalidomide #ICUS https://t.co/p0iwFdmkkP",FALSE,0,NA,2016-10-13 18:46:46,FALSE,NA,"786639331918249984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tytybrown",1,TRUE,FALSE,NA,NA
"60","#casereport Anemia not making the diagnosis of #MDS fixed with #Lenalidomide #ICUS https://t.co/p0iwFdmkkP",FALSE,4,NA,2016-10-13 18:22:30,FALSE,NA,"786633227251421184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cancer_talks",1,FALSE,FALSE,NA,NA
"61","#MDS imissedyou... https://t.co/Tb7qOyeYcO",FALSE,0,NA,2016-10-13 18:14:44,FALSE,NA,"786631270285635584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaymondALopez",0,FALSE,FALSE,NA,NA
"62","prova curso hjj #mds
#MafiaTradicaoDeSdv",FALSE,1,NA,2016-10-13 17:53:04,FALSE,NA,"786625818738896896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ttw_cunha",0,FALSE,FALSE,NA,NA
"63","Now hiring for MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/45Qzs7bRCA #MDS",FALSE,0,NA,2016-10-13 17:43:12,FALSE,NA,"786623335585161216",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"64","Looking for a MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/IRmnKbdOZd #MDS",FALSE,0,NA,2016-10-13 16:45:14,FALSE,NA,"786608749251289088",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"65","Places are filling up fast. If you haven't booked onto #MdS 2017, confirm your place now...before they're gone! https://t.co/nK0RvXGHOL",FALSE,1,NA,2016-10-13 16:35:32,FALSE,NA,"786606305343594496",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MarathonDSUKIRE",0,FALSE,FALSE,NA,NA
"66","RT @MDS_LosSamanes: Entra por el ARO No entres al TRI√ÅNGULO del #Delito Act√∫a y colabora con la #MDS en tu comunidad  https://t.co/GNddUqdm‚Ä¶",FALSE,0,NA,2016-10-13 15:17:35,FALSE,NA,"786586689116307457",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","trinitariaspr",4,TRUE,FALSE,NA,NA
"67","Now hiring for MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/gpkQqddaD9 #MDS",FALSE,0,NA,2016-10-13 15:13:43,FALSE,NA,"786585717904400384",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
