"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"45","RT @HillaryClinton: Carter.
Bush.
Clinton.
Bush.
Obama.

Not one of them believes Donald Trump has what it takes to be president. https://t…",FALSE,0,NA,2016-10-18 21:10:03,FALSE,NA,"788487328700432384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NgoziAjaegbu",11952,TRUE,FALSE,NA,NA
"46","RT @CorrectRecord: Retired military brass say #Trump's attitudes toward women make him unfit to be commander in chief: https://t.co/qdPK1Hk…",FALSE,0,NA,2016-10-18 21:10:03,FALSE,NA,"788487328650199040",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Peresson79",67,TRUE,FALSE,NA,NA
"47","Issues in Hillary Clinton’s Past Leave Her Muted in Furor Over Donald Trump https://t.co/B95E2Hrw6Z",FALSE,0,NA,2016-10-18 21:10:03,FALSE,NA,"788487328415088640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GulfAtlanticInd",2,FALSE,FALSE,NA,NA
"48","RT @JamillaTweets: A billboard in Arabic has been put up in Michigan which says ""Donald Trump can't read this but it still scares him"" http…",FALSE,0,NA,2016-10-18 21:10:03,FALSE,NA,"788487328239067136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","slowvtown",65976,TRUE,FALSE,NA,NA
"49","RT @geoff9cow: Read President @BarackObama's remarks telling @RealDonaldTrump to ""stop whining"" https://t.co/Eu5883acwJ @katiemacreilly @ti…",FALSE,0,NA,2016-10-18 21:10:02,FALSE,NA,"788487326368423936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ronraj777",1,TRUE,FALSE,NA,NA
"50","RT @LeylaSoylular: Kimi stalkladığımı unuttum, en son Donald Trump'ın hesaba gelmişim konu değişti.",FALSE,0,NA,2016-10-18 21:10:02,FALSE,NA,"788487326267760641",NA,"<a href=""http://burhan.com"" rel=""nofollow"">burhan_ak11</a>","burhan_ak11",1,TRUE,FALSE,NA,NA
"51","RT @markfollman: The height of cowardice that @SpeakerRyan and @SenateMajLdr just stand by as Trump tries to burn our democracy down https:…",FALSE,0,NA,2016-10-18 21:10:02,FALSE,NA,"788487324283699200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BobSmith4152",37,TRUE,FALSE,NA,NA
"52","RT @itskeirac: ""He wanna grab my kitty, DONALD TRUMP"" probably the best line of 2016������������ https://t.co/544suFGVxB",FALSE,0,NA,2016-10-18 21:10:02,FALSE,NA,"788487323755216896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LostQueen_FTW",47,TRUE,FALSE,NA,NA
"53","RT @rsistons: Donald Trump : ""Les Clinton sont des criminels""  https://t.co/mgVUrxYltK",FALSE,0,NA,2016-10-18 21:10:01,FALSE,NA,"788487323314974720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","renatadsc",7,TRUE,FALSE,NA,NA
"54","@oreillyfactor Too LATE Bill
YOU TRUMPED UP #Trump✅
Now you want OUT ?
@realDonaldTrump is a serial pervert✅ @MSNBC https://t.co/u52aWHQFGq",FALSE,2,"oreillyfactor",2016-10-18 21:10:01,FALSE,NA,"788487321905537024","23970102","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RedApplePol",2,FALSE,FALSE,NA,NA
"55",".Watching and waiting for our CHAMPION to land!! LIVE Stream: Donald Trump Rally in Grand Junction, CO 10/18 https://t.co/Zc6pUI85dN",FALSE,1,NA,2016-10-18 21:10:01,FALSE,NA,"788487321813446657",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ZiffyKat",2,FALSE,FALSE,NA,NA
"56","RT @IngrahamAngle: SHAMELESS MEDIA: One big reason the WikiLeaks emails aren't as damaging for Hillary Clinton: Donald Trump https://t.co/z…",FALSE,0,NA,2016-10-18 21:10:01,FALSE,NA,"788487321259614208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","neverhillary72",770,TRUE,FALSE,NA,NA
"57","RT @HillaryClinton: Carter.
Bush.
Clinton.
Bush.
Obama.

Not one of them believes Donald Trump has what it takes to be president. https://t…",FALSE,0,NA,2016-10-18 21:10:01,FALSE,NA,"788487320542580736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kherm14",11952,TRUE,FALSE,NA,NA
"58","RT @JamillaTweets: A billboard in Arabic has been put up in Michigan which says ""Donald Trump can't read this but it still scares him"" http…",FALSE,0,NA,2016-10-18 21:10:01,FALSE,NA,"788487320404123648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maddicerasuolo",65976,TRUE,FALSE,NA,NA
"59","RT @StephenKing: If you're a man whose wife or daughters have been sexually harassed, and you're still planning to vote for Donald Trump, s…",FALSE,0,NA,2016-10-18 21:10:01,FALSE,NA,"788487319871451137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Seacretsoc1",9003,TRUE,FALSE,NA,NA
"60","⚡ Donald Trump vows to 'drain the swamp' in D.C. if elected

#DrainTheSwamp",FALSE,0,NA,2016-10-18 21:10:00,FALSE,NA,"788487319368110081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","waxleaks",0,FALSE,FALSE,NA,NA
"61","Campaña de @HillaryClinton compara a @realDonaldTrump con el fallecido presidente Hugo Chávez.… https://t.co/zyCZyK3gip",FALSE,12,NA,2016-10-18 21:10:00,TRUE,NA,"788487319238082561",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NoticiasRCN",6,FALSE,FALSE,NA,NA
"62","RT @bbysuccubus: rt se acham que o Donald Trump devia de ser o primeiro homem a ir ao sol",FALSE,0,NA,2016-10-18 21:10:00,FALSE,NA,"788487318919340032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xdiogoxbarrosx",1103,TRUE,FALSE,NA,NA
"63","RT @kurteichenwald: In @Newsweek: ""Trump's destructive behavior has victimized cities, businesses, investors, partners, even family."" https…",FALSE,0,NA,2016-10-18 21:10:00,FALSE,NA,"788487316952211459",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sevenish",566,TRUE,FALSE,NA,NA
"64","RT @UnivisionNews: .@liladowns premieres 'The Demagogue,' a new song dedicated to @realDonaldTrump https://t.co/iIQ2ampuci https://t.co/34x…",FALSE,0,NA,2016-10-18 21:10:00,FALSE,NA,"788487316629258240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mollepab",38,TRUE,FALSE,NA,NA
"65","RT @cuscus2505: Donald Trump says he'll push for a Constitutional amendment that will term-limit members of Congress https://t.co/hkirKpT87…",FALSE,0,NA,2016-10-18 21:10:00,FALSE,NA,"788487316473942016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jenscales11",2,TRUE,FALSE,NA,NA
"66","RT @people: PEOPLE reveals 6 witnesses who corroborate Natasha Stoynoff’s story of being attacked by Donald Trump https://t.co/HkDSOPrEE6 h…",FALSE,0,NA,2016-10-18 21:10:00,FALSE,NA,"788487316386045952",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","igob4u2",3115,TRUE,FALSE,NA,NA
"67","MIT's Trump Bot just launched its own presidential campaign https://t.co/XCIZvQho12 by @drcrypt via @FastCoDesign",FALSE,1,NA,2016-10-18 21:10:00,FALSE,NA,"788487316151107584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kboughida",1,FALSE,FALSE,NA,NA
"68","RT @JamillaTweets: A billboard in Arabic has been put up in Michigan which says ""Donald Trump can't read this but it still scares him"" http…",FALSE,0,NA,2016-10-18 21:10:00,FALSE,NA,"788487315589046272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GodlyGoblin",65976,TRUE,FALSE,NA,NA
"69","RT @FirstTake: Should Tom Brady be under scrutiny for his friendship with Donald Trump?

@willcain says no. https://t.co/2QCUYp06Ta",FALSE,0,NA,2016-10-18 21:10:00,FALSE,NA,"788487315467350016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ryanreynolds97",136,TRUE,FALSE,NA,NA
"70","RT @Shannonsloan_: 'A person who is very flat chested is hard to be 10' aw thanks Donald trump ya fat ginger prick no ma fault you've got b…",FALSE,0,NA,2016-10-18 21:09:59,FALSE,NA,"788487314997669888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jesss_gabrielle",4554,TRUE,FALSE,NA,NA
"71","RT @HillaryClinton: Carter.
Bush.
Clinton.
Bush.
Obama.

Not one of them believes Donald Trump has what it takes to be president. https://t…",FALSE,0,NA,2016-10-18 21:09:59,FALSE,NA,"788487314838130688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CHoward014",11952,TRUE,FALSE,NA,NA
"72","RT @people: PEOPLE reveals 6 witnesses who corroborate Natasha Stoynoff’s story of being attacked by Donald Trump https://t.co/HkDSOPrEE6 h…",FALSE,0,NA,2016-10-18 21:09:59,FALSE,NA,"788487314745860096",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TheMeganLarkin",3115,TRUE,FALSE,NA,NA
"73","#MichaelMoore Has An October Surprise: #MichaelMooreInTrumpLand (GOTTA SEE THIS.) https://t.co/k5RGZPWZtD",FALSE,0,NA,2016-10-18 21:09:59,FALSE,NA,"788487313898680320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AleccBracero",0,FALSE,FALSE,NA,NA
"74","RT @husseymichael: @DRUDGE https://t.co/V2zhDCUuFd https://t.co/ajOLsOJX4z",FALSE,0,NA,2016-10-18 21:09:59,FALSE,NA,"788487312338460672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","1776Celeste",7,TRUE,FALSE,NA,NA
"75","RT @presidentpubes: donald trump when he was younger is goals ������������������ https://t.co/BwRKvp5eAx",FALSE,0,NA,2016-10-18 21:09:59,FALSE,NA,"788487311495495680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheMickeyMann",199,TRUE,FALSE,NA,NA
"76","RT @mukhtaryare: Arabic anti-Trump billboard posted at Dearborn border: ""Donald Trump, he can't read this, but he is afraid of it."" https:/…",FALSE,0,NA,2016-10-18 21:09:58,FALSE,NA,"788487310987833344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yidboy",357,TRUE,FALSE,NA,NA
"77","RT @BuzzFeedNews: Melania Trump on Donald's lewd comments about women: ""It's kind of uh, two teenage boys""

Anderson Cooper: ""He was 59.""…",FALSE,0,NA,2016-10-18 21:09:58,FALSE,NA,"788487309054373888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pluvial_waters",6866,TRUE,FALSE,NA,NA
"78","RT @theintercept: Donald Trump lashes out at foreign-lobbyist donations, despite accepting them https://t.co/cWE8s9KgBG by @lhfang",FALSE,0,NA,2016-10-18 21:09:58,FALSE,NA,"788487309050179584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Monalisazelf",52,TRUE,FALSE,NA,NA
"79","RT @Joe_Wilson_D: Read President Obama’s Remarks Telling Donald Trump to ‘Stop Whining’
""Obama to Trump"" #Ohio #Pennsylvania #Arizona
https…",FALSE,0,NA,2016-10-18 21:09:58,FALSE,NA,"788487309020663808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JoeMusicFan",6,TRUE,FALSE,NA,NA
"80","RT @CNN: Pres. Obama on Donald Trump’s ‘rigged election’ claim: “I’d advise Mr. Trump to stop whining and go… get votes.” https://t.co/JVl7…",FALSE,0,NA,2016-10-18 21:09:58,FALSE,NA,"788487308978774016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GPWriter",1666,TRUE,FALSE,NA,NA
